,id,personName,companyName,name1,name2,name3,address,city,plz,country,phoneNum,faxNum,email,webAddr,logoUrl
2806,100002207,Sichelschmidt,Sichelschmidt,Sichelschmidt GmbH,material handling,,Im Hillingschen 32,Wetter,58300,Deutschland,(+49 2335) 63 09-0,,info@sichelschmidt.de,http://www.sichelschmidt.de,
2807,100011202,SICK,SICK,SICK AG,,,Erwin-Sick-Str. 1,Waldkirch,79183,Deutschland,(+49 7681) 2 02-0,,info@sick.de,http://www.sick.com,
2808,222020146,SICK Vertriebs,SICK Vertriebs,SICK Vertriebs-GmbH,,,Willstätterstr. 30,Düsseldorf,40549,Deutschland,(+49 211) 53 01-3 01,,info@sick.de,http://www.sick.de,
2809,100003784,SIEBECK,SIEBECK,SIEBECK GmbH,,,Friedrichsdorfer Landstr. 64,Eberbach,69412,Deutschland,(+49 6271) 92 08-0,,info@siebeck.de,http://www.siebeck.de,
2810,100002305,SIEMAG TECBERG,SIEMAG TECBERG,SIEMAG TECBERG GmbH,,,TECBERG park 28,Haiger / Kalteiche,35708,Deutschland,(+49 2773) 91 61-0,,info@siemag-tecberg.com,http://www.siemag-tecberg.com,
2811,100002442,SIEMENS,SIEMENS,SIEMENS AG,,,Werner-von-Siemens-Str. 1,München,80333,Deutschland,(+49 89) 6 36-00,,contact@siemens.com,http://www.siemens.com,
2812,646024,Siemens D-R Holding III,Siemens D-R Holding III,Siemens D-R Holding III B.V.,,,Prinses Beatrixlaan 800,Den Haag,2595,Niederlande,(+31 70) 3333333,,,,
2813,646003,Siemens D-R Holding,Siemens D-R Holding,Siemens D-R Holding B.V.,,,Prinses Beatrixlaan 800,Den Haag,2595,Niederlande,(+31 70) 3333333,,,,
2814,327000372,Siemens Energy,Siemens Energy,Siemens Energy S.A./N.V.,,,Guido Gezellestraat 123,Beersel,1654,Belgien,(+32 0) 25 36 21 11,,info.be@siemens.com,https://new.siemens.com/be/en.html,
2815,210038571,Siemens Energy Sp. z o.o.,Siemens Energy Sp. z o.o.,Siemens Energy Sp. z o.o.,,,Zupnicza 11,Warschau,03-821,Polen,(+48 22) 8 70 91 30,,siemens.pl@siemens.com,http://www.siemens-energy.com,
2816,610783,Siemens Energy,Siemens Energy,Siemens Energy AG,,,Otto-Hahn-Ring 6,München,81739,Deutschland,(+49 89) 636-00,,contact@siemens-energy.com,,
2817,434013118,Siemens,Siemens,Siemens Energy S.A.S,,,40 Avenue des Fruitiers,Saint-Denis (Cedex),93527,Frankreich,(+33 1) 85 57 00 00,,direction.communication.fr@siemens.com,https://new.siemens.com/fr/fr.html,
2818,616241,Siemens Energy,Siemens Energy,Siemens Energy AG,,,Freilagerstr. 40,Zürich,8047,Schweiz,+41 58 556 66 66,,contact@siemens.com,"http://www.siemens.com",
2819,615911,Siemens Energy,Siemens Energy,Siemens Energy s.r.o.,,,Olomoucká 7/9,Brünn,618 00,Tschechische Republik,(+420) 800 909 090,,siemens.cz@siemens.com,https://new.siemens.com,
2820,615859,Siemens Energy Branch Business GmbH,Siemens Energy Branch Business GmbH,Siemens Energy Branch Business GmbH,,,Freyeslebenstr. 1,Erlangen,91058,Deutschland,+49 (800) 225 53 36,,contact@siemens.com,http://www.siemens-energy.com,
2821,100003098,Siemens Energy Compressors,Siemens Energy Compressors,Siemens Energy Compressors GmbH,,,Klingenstr. 15,Leipzig,04229,Deutschland,(+49 341) 49 92-0,,info@siemens-energy.com,http://www.siemens.com,
2822,631804,Siemens Energy,Siemens Energy,Siemens Energy B.V.,Niederlassung Deutschland,,Sibylla-Merian-Str. 3,Recklinghausen,45665,Deutschland,(+49 2361) 9869-0,,info.eds.energy@siemens-energy.com,http://www.siemens-energy.com,
2823,644311,Siemens Energy Transformers,Siemens Energy Transformers,Siemens Energy Transformers S.r.l.,,,Via di Spini 9,Trento,38121,Italien,(+39 0461) 957111,,contact@simens-energy.com,,
2824,574205,Siemens Energy Austria,Siemens Energy Austria,Siemens Energy Austria GmbH,,,Siemenstr. 90,Wien,1210,Österreich,(+43 05 1707-0,,office@new.siemens-energy.com,,
2825,616289,Siemens Energy A/S,Siemens Energy A/S,Siemens Energy A/S,,,Borupvang 9,Ballerup,2750,Dänemark,(+45 44 77 44 77),,contact@siemens.com,http://www.siemens-energy.com,
2826,616294,Siemens Energy B.V,Siemens Energy B.V,Siemens Energy B.V,,,Stadhouderslaan 900,Zoeterwoude,2382 BL,Niederlande,+31 71 579 2444,,contact@siemens.com,http://www.siemens-energy.com,
2827,568861,Siemens Energy Global,Siemens Energy Global,Siemens Energy Global GmbH & Co. KG,,,Otto-Hahn-Ring 6,München,81739,Deutschland,(+49 89) 636-00,,contact@siemens-energy.com,http://www.siemens-energy.com,
2828,646009,Siemens Energy Management,Siemens Energy Management,Siemens Energy Management GmbH,,,Otto-Hahn-Ring 6,München,81739,Deutschland,(+49 89) 636-00,,contact@siemens-energy.com,,
2829,615778,Siemens Power Control,Siemens Power Control,Siemens Energy Power Control GmbH,,,Robert-Bosch-Str. 25A,Langen,63225,Deutschland,(+49 6103) 310 30 - 00,,michelle.wenz@siemens-energy.com,http://siemens-power-control.de/,
2830,646108,Siemens Energy Real Estate,Siemens Energy Real Estate,Siemens Energy Real Estate GmbH & Co. KG,,,Marktplatz 3,Grünwald,82031,Deutschland,(+49 89) 636-00,,contact@siemens-energy.com,,
2831,615972,Siemens Energy S.r.l.,Siemens Energy S.r.l.,Siemens Energy S.r.l.,,,Via Vipiteno 4,Mailand,20128,Italien,(+39 2) 210-571,,siemens.energy@pec.siemens.it,http://www.siemens-energy.com,
2832,100016315,Siemens Gamesa Renewable Energy,Siemens Gamesa Renewable Energy,Siemens Gamesa Renewable Energy,GmbH & Co.KG,,Beim Strohhause 17 - 31,Hamburg,20097,Deutschland,(+49 40) 28 89-0,,support.energy@siemens.com,http://www.siemensgamesa.com,
2833,646028,Siemens Gas and Power Holding,Siemens Gas and Power Holding,Siemens Gas and Power Holding B.V.,,,Stadhouderslaan 900,Zoeterwoude,2382 BL,Niederlande,(+31 71) 579 2444,,contact@siemens-energy.com,,
2834,644402,Siemens Gas Turbine Technologies,Siemens Gas Turbine Technologies,Siemens Gas Turbine Technologies,Holding B.V.,,Prinses Beatrixlaan 800,Den Haag,2595 BN,Niederlande,(+31 70)-3333333,,,,
2835,31030672,Siemens Industry Software,Siemens Industry Software,Siemens Industry Software GmbH,,,Am Kabellager 9,Köln,51063,Deutschland,(+49 221) 2 08 02-0,,info.de.plm@siemens.com,https://www.sw.siemens.com/,
2836,644358,Siemens Insulation Center,Siemens Insulation Center,Siemens Insulation Center GmbH & Co. KG,,,Werner-von-Siemens-Str. 1,Zwönitz,08297,Deutschland,(+49 37754) 337950,,,,
2837,644247,Siemens Power Holding,Siemens Power Holding,Siemens Power Holding AG,,,Gotthardstrasse 3 / c/o ARNOLD LEGAL AG,Zug,6300,Schweiz,(+41 58) 558 55 85,,info@siemens.ch,,
2838,100012942,G. Siempelkamp,G. Siempelkamp,G. Siempelkamp GmbH & Co. KG,,,Siempelkampstr. 75,Krefeld,47803,Deutschland,(+49 2151) 92-30,,patrizia.brauweiler@siempelkamp.com,http://www.siempelkamp.com,
2839,100002220,Siempelkamp Maschinen- und Anlagenbau,Siempelkamp Maschinen- und Anlagenbau,Siempelkamp Maschinen- und,Anlagenbau GmbH,,Siempelkampstr. 75,Krefeld,47803,Deutschland,(+49 2151) 92-30,,wood@siempelkamp.com,http://www.siempelkamp.com,
2840,214012665,SIGMATEK,SIGMATEK,SIGMATEK GmbH & Co. KG,,,Sigmatekstr. 1,Lamprechtshausen,5112,Österreich,(+43 6274) 43 21-0,,office@sigmatek.at,http://www.sigmatek.at,
2841,100002181,Silica Verfahrenstechnik,Silica Verfahrenstechnik,Silica Verfahrenstechnik GmbH,,,Wittestr. 24,Berlin,13509,Deutschland,(+49 30) 4 35 73-5,,info@silica.de,http://www.silica.de,
2842,216018007,SILOKING Mayer Maschinenbau,SILOKING Mayer Maschinenbau,SILOKING Mayer Maschinenbau GmbH,,,Kehlsteinstr. 4,Tittmoning,84529,Deutschland,(+49 8683) 89 84-0,,mayer@siloking.com,http://www.siloking.com,
2843,210032266,Siloxa Engineering AG,Siloxa Engineering AG,Siloxa Engineering AG,,,Carnaperhof 12-14,Essen,45329,Deutschland,(+49 201) 99 99 57-0,,info@siloxa.com,http://www.siloxa.com,
2844,100003249,SIM Automation,SIM Automation,SIM Automation GmbH,,,Liesebühl 20,Heilbad Heiligenstadt,37308,Deutschland,(+49 3606) 6 90-0,,info@sim-automation.de,http://www.sim-automation.de,
2845,236023719,SIMERICS,SIMERICS,SIMERICS GmbH,,,Gartenstr. 82,Rottenburg,72108,Deutschland,(+49 7472) 95731-10,,info@simerics.de,http://www.simerics.de,
2846,523226,Simplifier,Simplifier,Simplifier AG,,,Nürnberger Str. 47A,Würzburg,97076,Deutschland,(+49 931) 30 69 99 97-0,,info@simplifier.io,https://www.simplifier.io/,
2847,509428,Simpson Technologies (Deutschland),Simpson Technologies (Deutschland),Simpson Technologies (Deutschland) GmbH,,,Roitzheimer Str. 180,Euskirchen,53879,Deutschland,(+49 2251) 9460-12,,info.de@simpsongroup.com,https://www.simpsongroup.com,
2848,106026854,Singer & Sohn,Singer & Sohn,Singer & Sohn GmbH,Förderanlagen und Maschinenbau,,Industriepark Erasbach B1,Berching,92334,Deutschland,(+49 8462) 94 22-0,,info@singer-und-sohn.de,http://www.singer-und-sohn.de,
2849,100009118,Singulus Technologies,Singulus Technologies,Singulus Technologies AG,,,Hanauer Landstr. 103,Kahl,63796,Deutschland,(+49 6188) 4 40-0,,postmaster@singulus.de,http://www.singulus.de,
2850,210029615,Sinn-Spezialuhren,Sinn-Spezialuhren,Sinn-Spezialuhren GmbH,,,Wilhelm-Fay-Str. 21,Frankfurt am Main,65936,Deutschland,(+49 69) 97 84 14-0,,info@sinn.de,http://www.sinn.de,
2851,242000040,SIOS Meßtechnik,SIOS Meßtechnik,SIOS Meßtechnik GmbH,,,Am Vogelherd 46,Ilmenau,98693,Deutschland,(+49 3677) 64 47-0,,info@sios.de,http://www.sios.de,
2852,231036807,SISTO Armaturen,SISTO Armaturen,SISTO Armaturen S.A.,,,"18, rue Martin Maas",Echternach,6468,Luxemburg,(+352) 32 50 85-1,,sisto@ksb.com,https://www.ksb.com/ksb-de/SISTO-Armaturen,
2853,237000929,SITEC Industrietechnologie,SITEC Industrietechnologie,SITEC Industrietechnologie GmbH,,,Bornaer Str. 192,Chemnitz,09114,Deutschland,(+49 371) 47 08-2 41,,info@sitec-technology.de,http://www.sitec-technology.de,
2854,521061,SK Laser,SK Laser,SK Laser GmbH,,,Daimlerring 6,Wiesbaden-Nordenstadt,65205,Deutschland,(+49 6122) 53335-10,,info@sk-laser.de,www.sk-laser.de,
2855,100002626,SKF,SKF,SKF GmbH,,,Gunnar-Wester-Str. 12,Schweinfurt,97421,Deutschland,(+49 9721) 56-0,,klara.weigand@skf.com,http://www.skf.com,
2856,100009574,SKF ECONOMOS Deutschland,SKF ECONOMOS Deutschland,SKF ECONOMOS Deutschland GmbH,,,Robert-Bosch-Str. 11,Bietigheim-Bissingen,74321,Deutschland,(+49 7142) 5 93-0,,seals.bietigheim@skf.com,http://www.skf.de/dichtungen.,
2857,100000920,SKF Lubrication Systems Germany,SKF Lubrication Systems Germany,SKF Lubrication Systems Germany GmbH,,,Heinrich-Hertz-Str. 2 - 8,Walldorf,69190,Deutschland,(+49 6227) 33-0,,lubrication-germany@skf.com,http://www.skf.com/lubrication,
2858,100000235,SKF Marine,SKF Marine,SKF Marine GmbH,,,Hermann-Blohm-Str. 5,Hamburg,20457,Deutschland,(+49 40) 30 11-0,,info@skf.com,http://www.skf.com,
2859,236017807,SKF Sealing Solutions Austria,SKF Sealing Solutions Austria,SKF Sealing Solutions Austria GmbH,,,Gabelhoferstr. 25,Judenburg,8750,Österreich,(+43 3572) 8 25 55-0,,machined.seals@skf.com,http://www.skf.com,
2860,516225,SKG Aufbereitungstechnik,SKG Aufbereitungstechnik,SKG Aufbereitungstechnik GmbH,,,HefeHof 25,Hameln,31785,Deutschland,(+49 5151) 10 66 40-0,,info@skg-aufbereitungstechnik.de,www.skg-aufbereitungstechnik.de,
2861,101028694,SkySails,SkySails,SkySails Group GmbH,,,Wendenstr. 375,Hamburg,20537,Deutschland,(+49 40) 7 02 99-0,,power@skysails.de,http://www.skysails-group.com,
2862,31033596,SL innovativ,SL innovativ,SL innovativ,Gesellschaft f. Technische Dokumentation,und EDV Technologien mbH,"Innovativ-Ring 1, Waldeck",Dinkelsbühl,91550,Deutschland,(+49 9851) 5 82 58-0,,info@sl-i.de,http://www.sl-i.de,
2863,237018712,SLCR Lasertechnik,SLCR Lasertechnik,SLCR Lasertechnik GmbH,,,Willi-Bleicher-Str. 11,Düren,52353,Deutschland,(+49 2421) 91 50-0,,info@slcr.de,http://www.slcr.de,
2864,210032368,SLF Oberflächentechnik,SLF Oberflächentechnik,SLF Oberflächentechnik GmbH,,,Gutenbergstr. 10,Emsdetten,48282,Deutschland,(+49 2572) 15 37-0,,info@slf.eu,http://www.slf.eu,
2865,589712,SLOC,SLOC,SLOC GmbH,,,Messendorfgrund 30,Graz,8042,Österreich,+43 316 395 396,,office@sloc.one,http://www.sloc.one/,
2866,530876,SMART IN OVATION,SMART IN OVATION,SMART IN OVATION GmbH,,,Meitnerstr. 10,Stuttgart,70563,Deutschland,(+49 711) 255 212-0,,info@sio-gmbh.de,http://www.sio-gmbh.de,
2867,100004275,SMB Wildau,SMB Wildau,SMB Wildau GmbH,,,Schwartzkopffstr. 9,Wildau,15745,Deutschland,(+49 3375) 5 16-2 01,,info@smbwildau.com,http://www.smbwildau.com,
2868,225013712,SMC,SMC,SMC GmbH,,,Reuschstr. 58,Heiningen,73092,Deutschland,(+49 7161) 4 03 90,,info@smc-cylinder.com,http://www.smc-cylinder.com,
2869,100002815,SMC Deutschland,SMC Deutschland,SMC Deutschland GmbH,,,Boschring 13 - 15,Egelsbach,63329,Deutschland,(+49 6103) 4 02-0,,info@smc.de,http://www.smc.de,
2870,632471,SME Sondermaschinenbau Engelsdorf,SME Sondermaschinenbau Engelsdorf,SME Sondermaschinenbau Engelsdorf GmbH,,,Herzberger Str. 2,Leipzig,04319,Deutschland,(+49 341) 2574 600,,email@sme-leipzig.de,http://www.sme-leipzig.de,
2871,213065774,Smit Thermal Solutions,Smit Thermal Solutions,Smit Thermal Solutions B.V.,,,Luchthavenweg 10,Eindhoven,5657 EB,Niederlande,(+31 499) 49 45-49,,info@smit-ts.nl,http://www.smitthermalsolutions.com/,
2872,664908,SMP Parts,SMP Parts,SMP Parts GmbH,,,Kleinbahnstr. 59,Kempen,47906,Deutschland,(+49 2152) 5 56 69-0,,info@smpparts.de,https://www.smpparts.com/de,
2873,664905,SMP Parts,SMP Parts,SMP Parts AB,,,Bergsjövägen 3,Ilsbo,829 91,Schweden,(+46 650) 356 50,,info@smpparts.com,https://www.smpparts.com,
2874,100000027,SMS Elotherm,SMS Elotherm,SMS Elotherm GmbH,,,In der Fleute 2,Remscheid,42897,Deutschland,(+49 2191) 8 91-0,,info@sms-elotherm.com,http://www.sms-elotherm.com,
2875,100002217,SMS group,SMS group,SMS group GmbH,,,Wiesenstr. 30,Hilchenbach,57271,Deutschland,(+49 2733 ) 29-0,,wtp@sms-group.com,http://www.sms-group.com,
2876,100002083,SMS group,SMS group,SMS group GmbH,,,Eduard-Schloemann-Str. 4,Düsseldorf,40237,Deutschland,(+49 211) 8 81-0,,communications@sms-group.com,https://www.sms-group.com/expertise/digitalization/,
2877,105026335,SMS Maschinenbau,SMS Maschinenbau,SMS Maschinenbau GmbH,,,Brunnenstr. 117,Albstadt,72461,Deutschland,(+49 7432) 9 84 08-0,,sms@sms-gmbh.de,https://www.sms-gmbh.de/,
2878,111019970,SMW Aufzugsysteme,SMW Aufzugsysteme,SMW Aufzugsysteme GmbH,,,Schmalenbachstr. 16,Berlin,12057,Deutschland,(+49 30) 89 73 23-18,,info@smw-aufzugsysteme.de,http://www.smw-aufzugsysteme.de,
2879,100001637,Snop Automotive Cologne,Snop Automotive Cologne,Snop Automotive Cologne GmbH,,,Eiler Str. 3G,Köln,51107,Deutschland,(+49 221) 98 94 75-0,,hess.christine@towerautomotive.com,http://www.towerautomotive.com,
2880,100015666,SNR Wälzlager,SNR Wälzlager,SNR Wälzlager GmbH,,,Max-Planck-Str. 23,Erkrath,40699,Deutschland,(+49 211) 25 08-0,,sales-de@ntn.de,http://www.ntn-snr.com,
2881,100009813,Soehnle Industrial Solutions,Soehnle Industrial Solutions,Soehnle Industrial Solutions GmbH,,,Gaildorfer Str. 6,Backnang,71522,Deutschland,(+49 7191) 34 53-2 20,,info@soehnle-professional.de,http://www.soehnle-professional.com,
2882,481408,soffico,soffico,soffico GmbH,,,Karl-Drais-Str. 4e,Augsburg,86159,Deutschland,(+49 821) 45 59 01-00,,administration@soffico.de,https://orchestra.soffico.de/soffico/,
2883,241001312,Softing Industrial Automation,Softing Industrial Automation,Softing Industrial Automation GmbH,,,Richard-Reitzner-Allee 6,Haar,85540,Deutschland,(+49 89) 4 56 56-0,,info.automation@softing.com,https://industrial.softing.com,
2884,100009901,Software Factory,Software Factory,Software Factory GmbH,,,Parkring 57 - 59,Garching,85748,Deutschland,(+49 89) 32 35 01-0,,info@sf.com,http://www.sf.com,
2885,100002493,Sohler-Neuenhauser,Sohler-Neuenhauser,Sohler-Neuenhauser GmbH & Co. KG,,,Karl-Hirnbein-Str. 20,Wangen,88239,Deutschland,(+49 7522) 79 56-0,,mail@sohler-neuenhauser.de,http://www.sohler-neuenhauser.de,
2886,659163,Sojka Automation,Sojka Automation,Sojka Automation GmbH,,,Lindenallee 33,Ponitz,04639,Deutschland,(+49 3764) 5702430,,kontakt@sojka-automation.com,https://www.sojka-automation.com/,
2887,659157,SOJKA Group,SOJKA Group,SOJKA Group GmbH,,,Lindenallee 33,Ponitz,04639,Deutschland,(+49 3764)5702430,,kontakt@sojka.group,www.sojka.group,
2888,600981,Sojka Solutions,Sojka Solutions,Sojka Solutions,Sondermaschinen & Anlagenbau GmbH,,Lindenallee 33,Ponitz,04639,Deutschland,(+49 3764)5702430,,kontakt@sojka-solutions.com,https://www.sojka-solutions.com/,
2889,435667,Soley,Soley,Soley GmbH,,,Landaubogen 1,München,81373,Deutschland,(+49 89) 9 04 10 16-00,,info@soley.io,http://www.soley.io,
2890,100002136,Sollich,Sollich,Sollich KG,,,Siemensstr. 17 - 23,Bad Salzuflen,32105,Deutschland,(+49 5222) 9 50-0,,info@sollich.com,http://www.sollich.com,
2891,210011989,SOLO Kleinmotoren,SOLO Kleinmotoren,SOLO Kleinmotoren GmbH,,,Industriestr. 9,Sindelfingen,71069,Deutschland,(+49 7031) 3 01-0,,info@solo-germany.com,http://www.solo-germany.com,
2892,100001806,SOMA,SOMA,SOMA GmbH,,,Gewerbering 9,Schalksmühle,58579,Deutschland,(+49 2355) 5 08 28-0,,info@soma.de,http://www.soma.de,
2893,218010473,SOMIC,SOMIC,SOMIC Verpackungsmaschinen,GmbH & Co. KG,,Am Kroit 7,Amerang,83123,Deutschland,(+49 8075) 9 16-0,,info@somic.de,http://www.somic.de,
2894,100002237,SOMMER Anlagentechnik,SOMMER Anlagentechnik,SOMMER Anlagentechnik GmbH,,,Benzstr. 1,Altheim,84051,Deutschland,(+49 8703) 98 91-0,,info@sommer-landshut.de,http://www.sommer-precast.de,
2895,448066,Egon Sommer Maschinenbau,Egon Sommer Maschinenbau,Egon Sommer Maschinenbau GmbH & Co. KG,,,Pagenstecherstr. 146,Osnabrück,49090,Deutschland,(+49 541) 12 50 85,,service@sommer-maschinenbau.de,http://www.sommer-maschinenbau.de,
2896,241000006,SONOTEC,SONOTEC,SONOTEC GmbH,,,Nauendorfer Str. 2,Halle,06112,Deutschland,(+49 345) 1 33 17-0,,sonotec@sonotec.de,http://www.sonotec.de,
2897,216023110,Sontheim Industrie Elektronik,Sontheim Industrie Elektronik,Sontheim Industrie Elektronik GmbH,,,Georg-Krug-Str. 2,Kempten,87437,Deutschland,(+49 831) 57 59 00-0,,info@s-i-e.de,http://www.s-i-e.de,
2898,100001947,Nikolaus Sorg,Nikolaus Sorg,Nikolaus Sorg GmbH & Co. KG,Öfen und Anlagen f.d.Glasind.,,Stoltestr. 23,Lohr,97816,Deutschland,(+49 9352) 5 07-0,,nsorg@sorg.de,http://www.sorg.de,
2899,225012834,Sossna,Sossna,Sossna GmbH,,,Fürst-Leopold-Allee 96,Dorsten,46284,Deutschland,(+49 2362) 99 371-0,,sossna@sossna.de,http://www.sossna.de,
2900,100002879,SPALECK,SPALECK,SPALECK GmbH & Co. KG,,,Robert-Bosch-Str. 15,Bocholt,46397,Deutschland,(+49 2871) 21 34-0,,info@spaleck.de,http://www.spaleck.de,
2901,614245,SPARETECH,SPARETECH,SPARETECH GmbH,,,Eberhardstr. 65,Stuttgart,70173,Deutschland,(+49 711) 25250789,,info@sparetech.io,https://sparetech.io/,
2902,680116,Spark e-Fuels,Spark e-Fuels,Spark e-Fuels GmbH,,,Winterfeldtstr. 18,Berlin,10781,Deutschland,(+49 170) 3344707,,mathias.boesl@sparkefuels.com,https://www.sparkefuels.com,
2903,100002241,Speck Pumpen Verkaufsgesellschaft,Speck Pumpen Verkaufsgesellschaft,Speck Pumpen,Verkaufsgesellschaft GmbH,,Hauptstr. 1 - 3,Neunkirchen a.Sand,91233,Deutschland,(+49 9123) 9 49-0,,info@speck-pumps.com,http://www.speck-pumps.com,
2904,231039468,Spectron Gas Control Systems,Spectron Gas Control Systems,Spectron Gas Control Systems GmbH,,,Monzastr. 2 c,Langen,63225,Deutschland,(+49 6103) 94 24-050,,info@spectron.de,http://www.spectron.de,
2905,100009558,Spieth-Maschinenelemente,Spieth-Maschinenelemente,Spieth-Maschinenelemente GmbH & Co. KG,,,Alleenstr. 41,Esslingen,73730,Deutschland,(+49 711) 93 07 30-0,,info@spieth-me.de,http://www.spieth-me.de,
2906,100012899,SPILLING TECHNOLOGIES,SPILLING TECHNOLOGIES,SPILLING TECHNOLOGIES GMBH,,,Werftstr. 5,Hamburg,20457,Deutschland,(+49 40) 78 91 75-0,,info@spilling.de,http://www.spilling.de,
2907,100004221,Spindelfabrik Neudorf,Spindelfabrik Neudorf,Spindelfabrik Neudorf GmbH,,,Karlsbader Str. 266,Sehmatal-Neudorf,09465,Deutschland,(+49 37342) 13-0,,info@sfn-gmbh.de,http://www.sfn-gmbh.de,
2908,237017800,SPINEA,SPINEA,"SPINEA, s.r.o.",,,Ku Maga?u 702/3,Haniska,08001,Slowakische Republik,(+421 51) 77 00-1 55,,info@spinea.sk,http://www.spinea.com/de/,
2909,100002471,Spinnbau,Spinnbau,Spinnbau GmbH,,,Bernhardtring 2,Bremen,28777,Deutschland,(+49 421) 68 89-0,,info@dilo.de,http://www.spinnbau.de,
2910,100001521,SPIRAX SARCO,SPIRAX SARCO,SPIRAX SARCO GmbH,Regelapparate,,Reichenaustr. 210,Konstanz,78467,Deutschland,(+49 7531) 58 06-0,,vertrieb@de.spiraxsarco.com,https://www.spiraxsarco.com/global/de-DE,
2911,100004007,SPL Spindel und Präzisionslager,SPL Spindel und Präzisionslager,SPL Spindel und,Präzisionslager GmbH,,Am Gewerbegebiet 7,Ebersbach,04720,Deutschland,(+49 3431) 67 84-0,,spl@spl-spindel.de,http://www.spl-spindel.de,
2912,209026338,SPMA Spezialmaschinen,SPMA Spezialmaschinen,SPMA Spezialmaschinen GmbH,,,Bodenäckerstr. 11,Bissingen,73266,Deutschland,(+49 7023) 7 49 72-0,,kontakt@spma.de,http://www.spma.de,
2913,100000380,SPN Schwaben Präzision,SPN Schwaben Präzision,SPN Schwaben Präzision,Fritz Hopf GmbH,,Fritz-Hopf-Str. 1,Nördlingen,86720,Deutschland,(+49 9081) 2 14-0,,info@spn-drive.de,http://www.spn-drive.de,
2914,11013604,Spohn & Burkhardt,Spohn & Burkhardt,Spohn & Burkhardt GmbH & Co. KG,,,Mauergasse 5,Blaubeuren,89143,Deutschland,(+49 7344) 1 71-0,,info@spobu.de,http://www.spobu.de,
2915,100001989,Spraying Systems Manufacturing Europe,Spraying Systems Manufacturing Europe,Spraying Systems Manufacturing,Europe GmbH,,Paul-Strähle-Str. 10,Schorndorf,73614,Deutschland,(+49 7181) 40 97-0,,tech@spray.de,http://www.spray.de,
2916,100002693,Sprimag Spritzmaschinenbau,Sprimag Spritzmaschinenbau,Sprimag Spritzmaschinenbau,GmbH & Co. KG,,Henriettenstr. 90,Kirchheim,73230,Deutschland,(+49 7021) 5 79-0,,info@sprimag.de,http://www.sprimag.de,
2917,499755,SPRiNTUS,SPRiNTUS,SPRiNTUS GmbH,,,Reizenwiesen 1,Welzheim,73642,Deutschland,(+49 7182) 8 04 04-0,,kontakt@sprintus.eu,http://www.sprintus.eu,
2918,426179,SPX Cooling Technologies UK,SPX Cooling Technologies UK,SPX Cooling Technologies UK Ltd.,,,"Unit 3, Knightsbridge Park, Wainwright R",Worcester,WR4 9FA,Großbritannien,+44 1905 750270,,ct.fap.emea@spx.com,http://www.spxcooling.com/de,
2919,100004138,SPX Flow Technology Germany,SPX Flow Technology Germany,SPX Flow Technology Germany GmbH,,,Werkstr. 4,Norderstedt,22844,Deutschland,(+49 40) 5 22 02-0,,ft.emea.bl.germany.info@spxflow.com,http://www.spxflow.com,
2920,100000363,SPÄNEX,SPÄNEX,SPÄNEX GmbH,"Luft-, Energie- und Umwelttechnik",,Otto-Brenner-Str. 6,Uslar,37170,Deutschland,(+49 5571) 3 04-0,,info@spaenex.de,http://www.spaenex.de,
2921,31039018,SQL Projekt,SQL Projekt,SQL Projekt AG,,,Franklinstr. 25a,Dresden,01069,Deutschland,(+49 351) 8 76 19-0,,kontakt.transconnect@sql-ag.de,https://sql-ag.de/,
2922,222011052,SSI Fritz Schäfer,SSI Fritz Schäfer,SSI Schäfer,Fritz Schäfer GmbH & Co.KG,,Fritz-Schäfer-Str. 20,Neunkirchen,57290,Deutschland,(+49 2735) 70-1,,info@ssi-schaefer.de,http://www.ssi-schaefer.de,
2923,222012970,SSI Schäfer Automation,SSI Schäfer Automation,SSI Schäfer Automation GmbH,,,i_Park Klingholz 18/19,Giebelstadt,97232,Deutschland,(+49 9334) 9 79-0,,info.giebelstadt@ssi-schaefer.com,http://www.ssi-schaefer.de,
2924,207013956,STABILUS,STABILUS,STABILUS GmbH,,,Wallersheimer Weg 100,Koblenz,56070,Deutschland,(+49 261) 89 00-0,,info@stabilus.com,http://www.stabilus.com,
2925,100002465,Stacke,Stacke,Stacke GmbH,,,Jülicher Str. 390/392,Aachen,52070,Deutschland,(+49 241) 1 68 08-0,,info@stacke-safe.de,http://www.stacke-safe.de,
2926,685463,Stackmeister,Stackmeister,Stackmeister GmbH,,,Kantstr. 99,Berlin,10627,Deutschland,(+49 800) 645 89 63,,info@stackmeister.com,https://stackmeister.com/de,
2927,203012186,STADLER Anlagenbau,STADLER Anlagenbau,STADLER Anlagenbau GmbH,,,Max-Planck-Str. 21,Altshausen,88361,Deutschland,(+49 7584) 92 26-60,,info@w-stadler.de,http://www.w-stadler.de,
2928,100002292,G. Staehle,G. Staehle,G. Staehle GmbH u. Co. KG,columbus Reinigungsmaschinen,,Mercedesstr. 15,Stuttgart,70372,Deutschland,(+49 711) 95 44-9 50,,info@columbus-clean.com,http://www.columbus-clean.com,
2929,211019426,R. Stahl Schaltgeräte,R. Stahl Schaltgeräte,R. Stahl Schaltgeräte GmbH,,,Am Bahnhof 30,Waldenburg,74638,Deutschland,(+49 7942) 9 43-0,,info@r-stahl.com,https://www.r-stahl.com,
